address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint
calle de la Flora,1,es,flat,,515,Centro,True,JSC-A-3382,1,False,False,True,False,False,40.4198985,-3.7085094,Madrid,Sol,False,30,rent,,,,2500.0,15.0,8.343111E7,flat,Madrid,1,False,170.0,good,"Sol, Madrid",Piso en calle de la Flora,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/d9/9b/617881567.jpg,https://www.idealista.com/inmueble/83431110/,POINT(-3.7085094 40.4198985)
"calle de José Ortega y Gasset, Madrid",2,es,flat,,3043,Salamanca,True,W-02DY9Y,3,False,False,True,True,False,40.4281039,-3.6715093,Madrid,Lista,False,29,rent,True,True,,2900.0,19.0,8.2739615E7,flat,Madrid,2,False,154.0,good,"Lista, Madrid","Piso en calle de José Ortega y Gasset, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/a8/ae/603774954.jpg,https://www.idealista.com/inmueble/82739615/,POINT(-3.6715093 40.4281039)
FRANCISCO SANCHA,2,es,flat,,8162,Fuencarral,True,03972,3,False,False,True,True,True,40.4888685,-3.6868405,Madrid,Tres Olivos - Valverde,False,25,rent,True,True,,1000.0,10.0,8.3230669E7,flat,Madrid,2,False,105.0,good,"Tres Olivos - Valverde, Madrid",Piso en FRANCISCO SANCHA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/bd/60/614009925.jpg,https://www.idealista.com/inmueble/83230669/,POINT(-3.6868405 40.4888685)
"calle rafael calvo, 22",2,es,flat,,2114,Chamberí,True,,4,False,False,True,False,False,40.433909,-3.6936448,Madrid,Almagro,False,32,rent,,,,2000.0,12.0,3.1238824E7,flat,Madrid,3,True,163.0,good,"Almagro, Madrid","Piso en calle rafael calvo, 22",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/c5/e8/595499553.jpg,https://www.idealista.com/inmueble/31238824/,POINT(-3.6936448 40.433909)
barrio Almagro,4,es,flat,,1777,Chamberí,True,slpp29,1,False,False,True,False,False,40.4306061,-3.6939052,Madrid,Almagro,False,30,rent,,,,4000.0,13.0,8.2422732E7,flat,Madrid,3,False,319.0,good,"Almagro, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/27/e5/604914634.jpg,https://www.idealista.com/inmueble/82422732/,POINT(-3.6939052 40.4306061)
"avenida Ciudad de Barcelona, Madrid",1,es,flat,,2676,Retiro,True,04455,1,False,False,False,False,False,40.4011427,-3.6799937,Madrid,Pacífico,False,25,rent,,,,1000.0,16.0,8.3227656E7,flat,Madrid,2,False,61.0,good,"Pacífico, Madrid","Piso en avenida Ciudad de Barcelona, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/09/f6/613947207.jpg,https://www.idealista.com/inmueble/83227656/,POINT(-3.6799937 40.4011427)
"calle Francisco Sancha, 22",2,es,flat,penthouse,7999,Fuencarral,True,,3,False,False,True,False,False,40.4875685,-3.6882405,Madrid,Tres Olivos - Valverde,False,19,rent,True,False,100.0,1000.0,10.0,8.2296826E7,penthouse,Madrid,2,True,105.0,good,"Tres Olivos - Valverde, Madrid","Ático en calle Francisco Sancha, 22",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/ed/ac/614930558.jpg,https://www.idealista.com/inmueble/82296826/,POINT(-3.6882405 40.4875685)
barrio Opañel,1,es,flat,,2769,Carabanchel,False,VI-000-030-686-778,0,False,False,False,False,False,40.3950805,-3.720501,Madrid,Opañel,False,15,rent,,,,575.0,9.0,8.1640855E7,flat,Madrid,2,False,61.0,good,"Opañel, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/18/17/581392872.jpg,https://www.idealista.com/inmueble/81640855/,POINT(-3.720501 40.3950805)
barrio Sol,2,es,flat,,356,Centro,True,,1,False,False,True,False,False,40.4194985,-3.7061094,Madrid,Sol,False,33,rent,,,,2500.0,15.0,8.2243663E7,flat,Madrid,1,False,170.0,good,"Sol, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/81/23/594128501.jpg,https://www.idealista.com/inmueble/82243663/,POINT(-3.7061094 40.4194985)
"calle del Mesón de Paredes, 54",1,es,flat,,832,Centro,True,,2,False,False,False,False,False,40.4091699,-3.7038218,Madrid,Lavapiés-Embajadores,False,7,rent,,,,500.0,14.0,8.3017343E7,flat,Madrid,1,True,35.0,good,"Lavapiés-Embajadores, Madrid","Piso en calle del Mesón de Paredes, 54",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/d2/1c/609891336.jpg,https://www.idealista.com/inmueble/83017343/,POINT(-3.7038218 40.4091699)
calle de Velazquez,1,es,flat,,2156,Salamanca,True,1820,6,False,False,True,False,False,40.4266043,-3.6822922,Madrid,Recoletos,False,5,rent,,,,1574.0,23.0,2.7286715E7,flat,Madrid,1,False,69.0,good,"Recoletos, Madrid",Piso en calle de Velazquez,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/47/8a/118730800.jpg,https://www.idealista.com/inmueble/27286715/,POINT(-3.6822922 40.4266043)
barrio Goya,1,es,flat,,2773,Salamanca,True,,1,False,False,True,False,False,40.4228446,-3.6724179,Madrid,Goya,False,7,rent,,,,950.0,12.0,8.3018775E7,flat,Madrid,2,False,80.0,good,"Goya, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/02/55/609915833.jpg,https://www.idealista.com/inmueble/83018775/,POINT(-3.6724179 40.4228446)
"paseo de la Castellana, 157",1,es,flat,studio,5041,Tetuán,True,AIDE77400050071,2,False,False,True,False,True,40.4609259,-3.6912974,Madrid,Cuzco-Castillejos,False,20,rent,,,,1105.0,19.0,3.7142342E7,studio,Madrid,0,True,59.0,good,"Cuzco-Castillejos, Madrid","Estudio en paseo de la Castellana, 157",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/b1/08/218648726.jpg,https://www.idealista.com/inmueble/37142342/,POINT(-3.6912974 40.4609259)
barrio Bellas Vistas,2,es,flat,duplex,3900,Tetuán,True,A080,3,False,False,True,False,False,40.4517271,-3.7049846,Madrid,Bellas Vistas,False,17,rent,True,False,51.0,999.0,14.0,8.2494362E7,duplex,Madrid,2,False,69.0,good,"Bellas Vistas, Madrid",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/3c/16/574812833.jpg,https://www.idealista.com/inmueble/82494362/,POINT(-3.7049846 40.4517271)
"calle del General Díaz Porlier, Madrid",2,es,flat,,2640,Salamanca,True,,1,False,False,True,False,False,40.4278033,-3.6766182,Madrid,Lista,False,25,rent,,,,1900.0,17.0,8.2985828E7,flat,Madrid,3,False,111.0,good,"Lista, Madrid","Piso en calle del General Díaz Porlier, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/c4/f6/609771027.jpg,https://www.idealista.com/inmueble/82985828/,POINT(-3.6766182 40.4278033)
calle de Godella,1,es,flat,,8202,Villaverde,False,235-VI-000-030-687-145,0,False,False,False,False,False,40.3438294,-3.6887233,Madrid,San Cristóbal,False,13,rent,,,,460.0,7.0,8.166693E7,flat,Madrid,3,False,65.0,good,"San Cristóbal, Madrid",Piso en calle de Godella,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/09/9f/581928103.jpg,https://www.idealista.com/inmueble/81666930/,POINT(-3.6887233 40.3438294)
barrio Quintana,1,es,flat,penthouse,5943,Ciudad Lineal,True,J 1581,3,False,False,True,False,False,40.4403953,-3.6412433,Madrid,Quintana,False,17,rent,True,False,150.0,1350.0,13.0,8.3276773E7,penthouse,Madrid,1,False,105.0,good,"Quintana, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/6a/0e/614869174.jpg,https://www.idealista.com/inmueble/83276773/,POINT(-3.6412433 40.4403953)
barrio San Cristóbal,1,es,flat,,8422,Villaverde,False,VI-000-030-687-145,0,False,False,False,False,False,40.3419817,-3.6874372,Madrid,San Cristóbal,False,14,rent,,,,460.0,7.0,4.0286539E7,flat,Madrid,3,False,65.0,good,"San Cristóbal, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/26/64/277312525.jpg,https://www.idealista.com/inmueble/40286539/,POINT(-3.6874372 40.3419817)
"MARQUES DE LA ENSENADA, 16",1,es,flat,,1402,Centro,True,4055,11,False,False,True,False,False,40.4252675,-3.6920496,Madrid,Chueca-Justicia,False,8,rent,,,,1850.0,21.0,3.711716E7,flat,Madrid,1,True,90.0,good,"Chueca-Justicia, Madrid","Piso en MARQUES DE LA ENSENADA, 16",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/a7/2e/598665736.jpg,https://www.idealista.com/inmueble/37117160/,POINT(-3.6920496 40.4252675)
"calle Julio Palacios, 37",2,es,flat,,7450,Fuencarral,True,,1,False,False,True,False,False,40.4833557,-3.6957104,Madrid,La Paz,False,4,rent,True,False,100.0,1150.0,9.0,8.2871849E7,flat,Madrid,3,True,134.0,good,"La Paz, Madrid","Piso en calle Julio Palacios, 37",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/83/61/606759698.jpg,https://www.idealista.com/inmueble/82871849/,POINT(-3.6957104 40.4833557)
"avenida de la Ciudad de Barcelona, 95",1,es,flat,,3302,Retiro,True,,3,False,False,True,False,False,40.3999953,-3.6718689,Madrid,Adelfas,False,9,rent,,,,1075.0,32.0,3.9052551E7,flat,Madrid,1,True,34.0,good,"Adelfas, Madrid","Piso en avenida de la Ciudad de Barcelona, 95",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/29/6b/252948974.jpg,https://www.idealista.com/inmueble/39052551/,POINT(-3.6718689 40.3999953)
"calle del Pelicano, 2",1,es,flat,,4085,Carabanchel,True,,3,False,False,False,False,False,40.3836404,-3.7253391,Madrid,Abrantes,False,5,rent,,,,725.0,10.0,4.0512115E7,flat,Madrid,3,True,70.0,good,"Abrantes, Madrid","Piso en calle del Pelicano, 2",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/6b/c6/618476829.jpg,https://www.idealista.com/inmueble/40512115/,POINT(-3.7253391 40.3836404)
"calle del Príncipe de Vergara, Madrid",2,es,flat,,2917,Salamanca,True,,7,False,False,True,False,False,40.4334886,-3.6777221,Madrid,Lista,False,27,rent,,,,1700.0,13.0,8.3433039E7,flat,Madrid,3,False,130.0,good,"Lista, Madrid","Piso en calle del Príncipe de Vergara, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/74/a7/617913962.jpg,https://www.idealista.com/inmueble/83433039/,POINT(-3.6777221 40.4334886)
"calle de Rafael Villa, Madrid",3,es,flat,,11819,Moncloa,True,W-02CVL3,1,False,False,True,True,False,40.4710131,-3.8241963,Madrid,El Plantío,False,27,rent,True,True,,1950.0,13.0,8.3330878E7,flat,Madrid,4,False,150.0,good,"El Plantío, Madrid","Piso en calle de Rafael Villa, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/04/03/615915574.jpg,https://www.idealista.com/inmueble/83330878/,POINT(-3.8241963 40.4710131)
"calle de Ramiro II, Madrid",2,es,flat,,3151,Chamberí,True,W-02DYGK,5,False,False,True,True,False,40.4449861,-3.7031654,Madrid,Vallehermoso,False,25,rent,True,True,,1800.0,16.0,8.2985238E7,flat,Madrid,2,False,110.0,good,"Vallehermoso, Madrid","Piso en calle de Ramiro II, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/61/39/609216321.jpg,https://www.idealista.com/inmueble/82985238/,POINT(-3.7031654 40.4449861)
antonio Pérez,1,es,flat,,3378,Chamartín,True,03567,4,False,False,True,True,True,40.4421879,-3.6825166,Madrid,El Viso,False,24,rent,,,,1099.0,12.0,8.297192E7,flat,Madrid,2,False,90.0,good,"El Viso, Madrid",Piso en antonio Pérez,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/10/a0/608937852.jpg,https://www.idealista.com/inmueble/82971920/,POINT(-3.6825166 40.4421879)
Encinar de los Reyes,4,es,flat,penthouse,11372,Encinar de los Reyes,False,A4309I,2,False,False,True,False,False,40.5072046,-3.6416472,La Moraleja,,False,40,rent,True,True,,3400.0,17.0,2.8210681E7,penthouse,Madrid,5,False,200.0,good,"Encinar de los Reyes, La Moraleja",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/a9/7b/614593917.jpg,https://www.idealista.com/inmueble/28210681/,POINT(-3.6416472 40.5072046)
"juan Sanchez, Madrid, 17",1,es,flat,,6638,Fuencarral,True,IdealJuanSánchez17,1,False,False,True,True,False,40.47523,-3.71937,Madrid,Peñagrande,False,13,rent,,,,1100.0,16.0,8.2614794E7,flat,Madrid,1,True,68.0,good,"Peñagrande, Madrid","Piso en juan Sanchez, Madrid, 17",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/af/8e/601323451.jpg,https://www.idealista.com/inmueble/82614794/,POINT(-3.71937 40.47523)
Encinar de los Reyes,6,es,flat,penthouse,11635,Encinar de los Reyes,True,MOA01904,2,False,False,True,False,False,40.5104046,-3.6430472,La Moraleja,,False,22,rent,True,True,,3400.0,17.0,8.2518335E7,penthouse,Madrid,5,False,200.0,good,"Encinar de los Reyes, La Moraleja",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/7b/46/599345804.jpg,https://www.idealista.com/inmueble/82518335/,POINT(-3.6430472 40.5104046)
calle Cañizares,1,es,flat,,263,Centro,True,E9B7,2,False,False,True,True,False,40.4146302,-3.7025403,Madrid,Lavapiés-Embajadores,False,7,rent,,,,975.0,18.0,8.2824206E7,flat,Madrid,1,False,54.0,good,"Lavapiés-Embajadores, Madrid",Piso en calle Cañizares,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/d3/c1/605760025.jpg,https://www.idealista.com/inmueble/82824206/,POINT(-3.7025403 40.4146302)
barrio Nueva España,2,es,chalet,,5242,Chamartín,False,BGA-00044,0,False,False,False,False,False,40.4589034,-3.6766726,Madrid,Nueva España,False,9,rent,True,True,,2800.0,22.0,8.2773386E7,chalet,Madrid,3,False,130.0,good,"Nueva España, Madrid",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/16/7d/604651085.jpg,https://www.idealista.com/inmueble/82773386/,POINT(-3.6766726 40.4589034)
calle Carnero,1,es,flat,,794,Centro,False,Alquiler Carnero,-1,False,False,False,False,False,40.4096359,-3.7059189,Madrid,Lavapiés-Embajadores,False,17,rent,,,,850.0,18.0,3.0517101E7,flat,Madrid,2,False,48.0,good,"Lavapiés-Embajadores, Madrid",Piso en calle Carnero,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/22/c2/101681767.jpg,https://www.idealista.com/inmueble/30517101/,POINT(-3.7059189 40.4096359)
orense,1,es,flat,,3816,Tetuán,True,,6,False,False,True,False,False,40.4500179,-3.6935814,Madrid,Cuatro Caminos,False,8,rent,,,,1100.0,18.0,8.3245793E7,flat,Madrid,2,False,60.0,good,"Cuatro Caminos, Madrid",Piso en orense,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/c2/cc/ce/614303373.jpg,https://www.idealista.com/inmueble/83245793/,POINT(-3.6935814 40.4500179)
calle Embalse de Valmayor,1,es,flat,,10571,Villa de Vallecas,True,VM5 - C/E.DE VALMAYOR,7,False,False,True,False,False,40.3620405,-3.6019815,Madrid,Ensanche de Vallecas - La Gavia,False,22,rent,True,True,,1100.0,11.0,8.2761875E7,flat,Madrid,3,False,103.0,good,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle Embalse de Valmayor,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/29/de/604395113.jpg,https://www.idealista.com/inmueble/82761875/,POINT(-3.6019815 40.3620405)
"calle Maragatería, Madrid",1,es,flat,,9486,Hortaleza,True,MARGAT1018,-1,False,False,False,False,False,40.484453,-3.6360906,Madrid,Valdebebas - Valdefuentes,False,21,rent,True,True,,1100.0,17.0,8.2828153E7,flat,Madrid,1,False,65.0,good,"Valdebebas - Valdefuentes, Madrid","Piso en calle Maragatería, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/29/1c/605850906.jpg,https://www.idealista.com/inmueble/82828153/,POINT(-3.6360906 40.484453)
"calle de Berlanga de Duero, 34",3,es,chalet,independantHouse,7091,Hortaleza,False,,0,False,False,False,False,False,40.4720764,-3.6626782,Madrid,Apóstol Santiago,False,31,rent,,,,1700.0,8.0,2.5385932E7,chalet,Madrid,3,True,220.0,good,"Apóstol Santiago, Madrid","Casa independiente en calle de Berlanga de Duero, 34",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/24/80/29702383.jpg,https://www.idealista.com/inmueble/25385932/,POINT(-3.6626782 40.4720764)
Encinar de los Reyes,6,es,flat,duplex,11394,Encinar de los Reyes,False,W-02DVLH,0,False,False,True,False,False,40.5082046,-3.6436472,La Moraleja,,False,52,rent,True,True,,3400.0,16.0,8.260956E7,duplex,Madrid,4,False,212.0,good,"Encinar de los Reyes, La Moraleja",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/89/d7/601225219.jpg,https://www.idealista.com/inmueble/82609560/,POINT(-3.6436472 40.5082046)
calle Nanclares de Oca,2,es,flat,,11372,San Blas,False,ensa-lucas-nanclares2h,2,False,False,True,False,False,40.4445991,-3.5749066,Madrid,Rejas,False,52,rent,,,,920.0,10.0,3.4644164E7,flat,Madrid,2,False,94.0,good,"Rejas, Madrid",Piso en calle Nanclares de Oca,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/fd/7f/615545086.jpg,https://www.idealista.com/inmueble/34644164/,POINT(-3.5749066 40.4445991)
blasco de Garay,2,es,flat,,2480,Chamberí,True,P277MTGR488,5,False,False,True,False,False,40.4384977,-3.710148,Madrid,Arapiles,False,15,rent,True,False,180.0,2650.0,20.0,8.1796188E7,flat,Madrid,3,False,133.0,good,"Arapiles, Madrid",Piso en blasco de Garay,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/8c/86/584666112.jpg,https://www.idealista.com/inmueble/81796188/,POINT(-3.710148 40.4384977)
"calle de Federico Moreno Torroba, 1",2,es,flat,,3341,Retiro,True,,1,False,False,True,False,False,40.4056255,-3.6674486,Madrid,Adelfas,False,9,rent,,,,1100.0,11.0,8.2158944E7,flat,Madrid,2,True,100.0,good,"Adelfas, Madrid","Piso en calle de Federico Moreno Torroba, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/20/dc/592546449.jpg,https://www.idealista.com/inmueble/82158944/,POINT(-3.6674486 40.4056255)
"calle de Ayala, Madrid",2,es,flat,,2014,Salamanca,False,,0,False,False,True,False,False,40.4257478,-3.683575,Madrid,Recoletos,False,15,rent,,,,1400.0,16.0,8.2395224E7,flat,Madrid,2,False,85.0,good,"Recoletos, Madrid","Piso en calle de Ayala, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/ea/e7/597275265.jpg,https://www.idealista.com/inmueble/82395224/,POINT(-3.683575 40.4257478)
"plaza de Cristo Rey, 1",1,es,flat,studio,2693,Chamberí,True,,8,False,False,True,False,False,40.4387662,-3.7171696,Madrid,Gaztambide,False,0,rent,,,,725.0,18.0,8.2958534E7,studio,Madrid,0,True,40.0,good,"Gaztambide, Madrid","Estudio en plaza de Cristo Rey, 1",,https://www.idealista.com/inmueble/82958534/,POINT(-3.7171696 40.4387662)
"calle de Serrano, Madrid",3,es,flat,,2737,Salamanca,True,M-46-00236,6,True,False,True,True,False,40.437542,-3.6870379,Madrid,Castellana,False,49,rent,,,,3100.0,23.0,8.1992199E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/ea/5d/600479734.jpg,https://www.idealista.com/inmueble/81992199/,POINT(-3.6870379 40.437542)
"calle de Serrano, Madrid",3,es,flat,,2709,Salamanca,True,MS-00030,6,False,False,True,True,True,40.437279,-3.6871115,Madrid,Castellana,False,32,rent,True,False,150.0,3100.0,23.0,8.2482795E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/55/97/598675607.jpg,https://www.idealista.com/inmueble/82482795/,POINT(-3.6871115 40.437279)
FRANCISCO CAMPOS,1,es,flat,,3408,Chamartín,True,3469-00877,1,False,False,True,False,False,40.4421719,-3.6818484,Madrid,El Viso,False,26,rent,True,False,115.0,950.0,16.0,8.2999202E7,flat,Madrid,1,False,60.0,good,"El Viso, Madrid",Piso en FRANCISCO CAMPOS,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/b0/c3/609518074.jpg,https://www.idealista.com/inmueble/82999202/,POINT(-3.6818484 40.4421719)
virgen de los Peligros,1,es,flat,,592,Centro,True,03066,1,False,False,True,True,True,40.4198437,-3.6985481,Madrid,Huertas-Cortes,False,25,rent,,,,1200.0,14.0,8.2703303E7,flat,Madrid,1,False,85.0,good,"Huertas-Cortes, Madrid",Piso en virgen de los Peligros,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/b4/db/603060564.jpg,https://www.idealista.com/inmueble/82703303/,POINT(-3.6985481 40.4198437)
"calle del Conde de Peñalver, Madrid",3,es,flat,,3065,Salamanca,True,W-02BRUV,3,False,False,True,True,False,40.430759,-3.673038,Madrid,Lista,False,34,rent,True,True,,2500.0,16.0,8.2484936E7,flat,Madrid,3,False,160.0,good,"Lista, Madrid","Piso en calle del Conde de Peñalver, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/0c/07/598719725.jpg,https://www.idealista.com/inmueble/82484936/,POINT(-3.673038 40.430759)
serrano,3,es,flat,,2592,Salamanca,True,AM1811037,6,False,False,True,True,True,40.436142,-3.6873379,Madrid,Castellana,False,10,rent,,,,3100.0,23.0,8.3215122E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid",Piso en serrano,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/5a/23/613660195.jpg,https://www.idealista.com/inmueble/83215122/,POINT(-3.6873379 40.436142)
barrio Castellana,3,es,flat,,2934,Salamanca,True,AV-1018-SER-001,6,False,False,True,True,False,40.439342,-3.6864379,Madrid,Castellana,False,31,rent,,,,3100.0,23.0,8.26916E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/a8/3a/602787538.jpg,https://www.idealista.com/inmueble/82691600/,POINT(-3.6864379 40.439342)
calle Gerardo Cordón,1,es,flat,penthouse,4490,Ciudad Lineal,True,29581,3,False,False,True,True,False,40.428933,-3.6536203,Madrid,Ventas,False,15,rent,True,True,,950.0,17.0,8.2178521E7,penthouse,Madrid,1,False,55.0,good,"Ventas, Madrid",Ático en calle Gerardo Cordón,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/70/52/592964733.jpg,https://www.idealista.com/inmueble/82178521/,POINT(-3.6536203 40.428933)
"calle Serrano, 93",3,es,flat,,2760,Salamanca,True,Serrano 6A,6,False,False,True,True,False,40.437542,-3.6865379,Madrid,Castellana,False,43,rent,True,False,220.0,3100.0,23.0,8.2377473E7,flat,Madrid,3,True,136.0,good,"Castellana, Madrid","Piso en calle Serrano, 93",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/2a/01/596919847.jpg,https://www.idealista.com/inmueble/82377473/,POINT(-3.6865379 40.437542)
"calle de Serrano, Madrid",3,es,flat,,2646,Salamanca,True,1476,6,False,False,True,True,True,40.435542,-3.6851379,Madrid,Castellana,False,28,rent,,,,3100.0,23.0,8.2390369E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/b2/2b/597184283.jpg,https://www.idealista.com/inmueble/82390369/,POINT(-3.6851379 40.435542)
diego de león,1,es,flat,,2923,Salamanca,True,M-45-00067,1,False,False,True,True,False,40.4322508,-3.6763484,Madrid,Lista,False,30,rent,,,,1200.0,20.0,3.0990544E7,flat,Madrid,1,False,60.0,good,"Lista, Madrid",Piso en diego de león,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/46/c5/613893464.jpg,https://www.idealista.com/inmueble/30990544/,POINT(-3.6763484 40.4322508)
barrio Recoletos,2,es,flat,,1165,Salamanca,True,salp130,7,False,False,True,False,False,40.4218808,-3.6922332,Madrid,Recoletos,False,40,rent,True,True,,3000.0,21.0,8.254599E7,flat,Madrid,2,False,140.0,good,"Recoletos, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/42/ed/599918284.jpg,https://www.idealista.com/inmueble/82545990/,POINT(-3.6922332 40.4218808)
calle de Embajadores,3,es,flat,,868,Centro,True,EP-31272,2,False,False,False,True,True,40.4092717,-3.7075256,Madrid,Lavapiés-Embajadores,False,46,rent,,,,1800.0,9.0,8.2483188E7,flat,Madrid,2,False,200.0,good,"Lavapiés-Embajadores, Madrid",Piso en calle de Embajadores,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/1b/7c/614525991.jpg,https://www.idealista.com/inmueble/82483188/,POINT(-3.7075256 40.4092717)
"calle Marqués Viudo de Pontejos, Madrid",1,es,flat,,249,Centro,True,03645,3,False,False,True,True,True,40.4166991,-3.7071086,Madrid,Sol,False,25,rent,,,,1500.0,17.0,8.2999985E7,flat,Madrid,2,False,90.0,good,"Sol, Madrid","Piso en calle Marqués Viudo de Pontejos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/37/eb/612688793.jpg,https://www.idealista.com/inmueble/82999985/,POINT(-3.7071086 40.4166991)
"calle de Serrano, Madrid",3,es,flat,,2844,Salamanca,True,M319,6,False,False,True,False,False,40.438442,-3.6865379,Madrid,Castellana,False,34,rent,,,,3100.0,23.0,8.2544926E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/f5/9a/599903417.jpg,https://www.idealista.com/inmueble/82544926/,POINT(-3.6865379 40.438442)
barrio Castellana,2,es,flat,,2659,Salamanca,True,AM1807024,2,False,False,True,True,True,40.437042,-3.6877379,Madrid,Castellana,False,14,rent,,,,2200.0,24.0,8.1719045E7,flat,Madrid,3,False,91.0,good,"Castellana, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/6d/3b/583008961.jpg,https://www.idealista.com/inmueble/81719045/,POINT(-3.6877379 40.437042)
