address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
"calle de José Rizal, Madrid, 67",2,es,{'typology': 'flat'},7864,Hortaleza,True,RE-ALG,3,False,False,True,False,False,40.4598878,-3.6306068,Madrid,Conde Orgaz-Piovera,False,,32,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1425.0,13.0,82905863,flat,Madrid,3,True,106.0,good,"{'subtitle': 'Conde Orgaz-Piovera, Madrid', 'title': 'Piso en calle de José Rizal, Madrid, 67'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/56/24/607329007.jpg,https://www.idealista.com/inmueble/82905863/
"calle de Cervantes, Madrid, 9",3,es,{'typology': 'flat'},603,Centro,False,Cervantes II,3,False,False,True,False,False,40.4144061,-3.6976684,Madrid,Huertas-Cortes,False,,23,rent,,2970.0,29.0,83328607,flat,Madrid,3,True,104.0,good,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en calle de Cervantes, Madrid, 9'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/c1/4a/615876479.jpg,https://www.idealista.com/inmueble/83328607/
"ibiza, 11",3,es,{'typology': 'flat'},2274,Retiro,True,3118,1,False,False,True,True,False,40.4185888,-3.6774173,Madrid,Ibiza,False,,43,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2300.0,14.0,82785127,flat,Madrid,4,True,162.0,good,"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en ibiza, 11'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/3a/40/604907894.jpg,https://www.idealista.com/inmueble/82785127/
"calle Salustiano Olózaga, 6",2,es,{'typology': 'flat'},1191,Salamanca,True,5º b,5,False,False,True,True,False,40.420861,-3.6912106,Madrid,Recoletos,True,False,59,rent,,4200.0,21.0,39735640,flat,Madrid,2,True,202.0,newdevelopment,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle Salustiano Olózaga, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/c5/2d/265767531.jpg,https://www.idealista.com/obra-nueva/39735640/
"calle Salustiano Olózaga, 6",2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",1191,Salamanca,True,6º b atc,,False,False,True,True,False,40.420861,-3.6912106,Madrid,Recoletos,True,False,51,rent,,4200.0,26.0,81224598,penthouse,Madrid,2,True,159.0,newdevelopment,"{'subtitle': 'Recoletos, Madrid', 'title': 'Ático en calle Salustiano Olózaga, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/5e/b8/265770279.jpg,https://www.idealista.com/obra-nueva/81224598/
"calle Arroyo del Charco del Pescador, Madrid, 4",2,es,{'typology': 'flat'},8720,Hortaleza,True,,5,False,False,True,True,False,40.4859451,-3.655868,Madrid,Sanchinarro,False,,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1750.0,13.0,82104565,flat,Madrid,4,True,140.0,good,"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en calle Arroyo del Charco del Pescador, Madrid, 4'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/3c/10/591464824.jpg,https://www.idealista.com/inmueble/82104565/
beatriz Galindo,1,es,{'typology': 'flat'},979,Centro,True,04090,4,False,False,True,True,True,40.4123946,-3.714292,Madrid,Palacio,False,,16,rent,,1400.0,23.0,83342275,flat,Madrid,2,False,60.0,good,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en beatriz Galindo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/35/1c/616165822.jpg,https://www.idealista.com/inmueble/83342275/
"calle San Juan de Ortega, 58",2,es,{'typology': 'flat'},10138,Fuencarral,True,,1,False,False,True,False,False,40.505176,-3.6754152,Madrid,Las Tablas,False,,20,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1600.0,12.0,82947626,flat,Madrid,3,True,132.0,good,"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en calle San Juan de Ortega, 58'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/c8/f6/608294542.jpg,https://www.idealista.com/inmueble/82947626/
"casado del Alisal, 16",2,es,{'typology': 'flat'},1276,Retiro,True,Casado del Alisal II,2,False,False,True,False,False,40.4138737,-3.6895282,Madrid,Jerónimos,False,,22,rent,,4590.0,29.0,83338572,flat,Madrid,2,True,160.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en casado del Alisal, 16'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/cc/d0/616103195.jpg,https://www.idealista.com/inmueble/83338572/
"calle Salustiano Olózaga, 6",2,es,{'typology': 'flat'},1191,Salamanca,True,1º a,,False,False,True,True,False,40.420861,-3.6912106,Madrid,Recoletos,True,False,65,rent,,3200.0,15.0,81224556,flat,Madrid,2,True,213.0,newdevelopment,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle Salustiano Olózaga, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/97/ab/265744488.jpg,https://www.idealista.com/obra-nueva/81224556/
"calle Salustiano Olózaga, 6",2,es,{'typology': 'flat'},1191,Salamanca,True,4º a,,False,False,True,True,False,40.420861,-3.6912106,Madrid,Recoletos,True,False,65,rent,,3800.0,18.0,81224590,flat,Madrid,2,True,212.0,newdevelopment,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle Salustiano Olózaga, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/cb/39/265762549.jpg,https://www.idealista.com/obra-nueva/81224590/
calle Víctor Andrés Belaunde,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",4851,Chamartín,False,04094,3,False,False,True,True,True,40.4552208,-3.6773372,Madrid,Bernabéu-Hispanoamérica,False,,16,rent,,750.0,18.0,83346573,studio,Madrid,0,False,42.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Estudio en calle Víctor Andrés Belaunde'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/82/8b/616240817.jpg,https://www.idealista.com/inmueble/83346573/
santa Lucía,1,es,{'typology': 'flat'},871,Centro,True,04112,4,False,False,True,True,True,40.4244896,-3.7043283,Madrid,Malasaña-Universidad,False,,18,rent,,900.0,16.0,83374677,flat,Madrid,2,False,55.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en santa Lucía'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/fe/e9/616776713.jpg,https://www.idealista.com/inmueble/83374677/
"calle de José Rizal, 67",2,es,{'typology': 'flat'},7864,Hortaleza,True,RE-ALG,1,False,False,True,False,False,40.4598878,-3.6306068,Madrid,Conde Orgaz-Piovera,False,,30,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1130.0,14.0,82660015,flat,Madrid,2,True,83.0,good,"{'subtitle': 'Conde Orgaz-Piovera, Madrid', 'title': 'Piso en calle de José Rizal, 67'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/07/8c/602166540.jpg,https://www.idealista.com/inmueble/82660015/
"paseo de la Castellana, Madrid, 127",3,es,{'typology': 'flat'},4729,Tetuán,True,,3,False,False,True,False,False,40.4581073,-3.6916107,Madrid,Cuzco-Castillejos,False,,22,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2600.0,10.0,82735733,flat,Madrid,4,True,250.0,good,"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en paseo de la Castellana, Madrid, 127'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/a0/09/603701709.jpg,https://www.idealista.com/inmueble/82735733/
"calle de López de Hoyos, 478",2,es,{'typology': 'flat'},7635,Hortaleza,True,2805-007575-02,7,False,False,True,False,False,40.4714421,-3.6497693,Madrid,Pinar del Rey,False,,31,rent,,850.0,10.0,83415421,flat,Madrid,3,True,85.0,good,"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en calle de López de Hoyos, 478'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/12/09/617557772.jpg,https://www.idealista.com/inmueble/83415421/
"calle de la Pirra, 13",2,es,{'typology': 'flat'},10001,San Blas,True,2814-013568-02,1,False,False,True,False,False,40.4463777,-3.5926323,Madrid,Rejas,False,,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1100.0,11.0,83420502,flat,Madrid,3,True,100.0,good,"{'subtitle': 'Rejas, Madrid', 'title': 'Piso en calle de la Pirra, 13'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/09/54/617664162.jpg,https://www.idealista.com/inmueble/83420502/
"calle prado del rey, 101",4,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",8132,Zona Prado de Somosaguas - La Finca,False,pry.a.22,,False,False,,False,False,40.4135997,-3.8001477,Pozuelo de Alarcón,La Finca,False,,21,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6000.0,13.0,83321135,chalet,Madrid,5,True,480.0,good,"{'subtitle': 'La Finca, Pozuelo de Alarcón', 'title': 'Chalet adosado en calle prado del rey, 101'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/ef/11/615747090.jpg,https://www.idealista.com/inmueble/83321135/
"calle Salustiano Olózaga, 6",2,es,{'typology': 'flat'},1191,Salamanca,True,1º b,,False,False,True,True,False,40.420861,-3.6912106,Madrid,Recoletos,True,False,66,rent,,3000.0,16.0,81224565,flat,Madrid,2,True,186.0,newdevelopment,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle Salustiano Olózaga, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/24/ca/265747537.jpg,https://www.idealista.com/obra-nueva/81224565/
"calle Salustiano Olózaga, 6",2,es,{'typology': 'flat'},1191,Salamanca,True,5º a,,False,False,True,True,False,40.420861,-3.6912106,Madrid,Recoletos,True,False,61,rent,,4100.0,19.0,81224584,flat,Madrid,2,True,211.0,newdevelopment,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle Salustiano Olózaga, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/69/75/265765734.jpg,https://www.idealista.com/obra-nueva/81224584/
santa Lucía,1,es,{'typology': 'flat'},1275,Centro,True,04110,en,False,False,True,True,True,40.42796,-3.7067322,Madrid,Malasaña-Universidad,False,,15,rent,,1500.0,20.0,83372899,flat,Madrid,2,False,75.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en santa Lucía'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/00/93/616735991.jpg,https://www.idealista.com/inmueble/83372899/
"calle Torrecilla del Puerto, Madrid, 5",1,es,{'typology': 'flat'},5992,Ciudad Lineal,True,,2,False,False,True,False,False,40.4512959,-3.6499268,Madrid,San Juan Bautista,False,,20,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",950.0,15.0,82899693,flat,Madrid,1,True,64.0,good,"{'subtitle': 'San Juan Bautista, Madrid', 'title': 'Piso en calle Torrecilla del Puerto, Madrid, 5'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/1f/fc/607222470.jpg,https://www.idealista.com/inmueble/82899693/
"calle de José Rizal, Madrid, 67",1,es,{'typology': 'flat'},7864,Hortaleza,True,RE-ALG,bj,False,False,True,False,False,40.4598878,-3.6306068,Madrid,Conde Orgaz-Piovera,False,,24,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1000.0,15.0,82744453,flat,Madrid,1,True,65.0,good,"{'subtitle': 'Conde Orgaz-Piovera, Madrid', 'title': 'Piso en calle de José Rizal, Madrid, 67'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/5f/21/603867073.jpg,https://www.idealista.com/inmueble/82744453/
"calle de la Maquinilla, 17",2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",6989,Puente de Vallecas,True,2803-011484-02,9,False,False,True,False,False,40.3798639,-3.6372317,Madrid,Palomeras sureste,False,,34,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",950.0,14.0,83415418,penthouse,Madrid,2,True,70.0,good,"{'subtitle': 'Palomeras sureste, Madrid', 'title': 'Ático en calle de la Maquinilla, 17'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/cd/f3/617557694.jpg,https://www.idealista.com/inmueble/83415418/
"avenida Monasterio de el Escorial, 73",2,es,{'typology': 'flat'},10115,Fuencarral,True,,3,False,False,True,True,False,40.507376,-3.6952771,Madrid,Montecarmelo,False,,24,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1600.0,12.0,26028437,flat,Madrid,3,True,137.0,good,"{'subtitle': 'Montecarmelo, Madrid', 'title': 'Piso en avenida Monasterio de el Escorial, 73'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/3f/98/38779419.jpg,https://www.idealista.com/inmueble/26028437/
"calle San Martín de Porres, Madrid, 12",3,es,{'typology': 'flat'},6251,Moncloa,True,,5,False,False,True,True,False,40.4697873,-3.7283245,Madrid,Ciudad Universitaria,False,,27,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1900.0,10.0,83342880,flat,Madrid,4,True,187.0,good,"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en calle San Martín de Porres, Madrid, 12'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/ba/9d/616175743.jpg,https://www.idealista.com/inmueble/83342880/
camino Viejo de Húmera,8,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",7909,Somosaguas,False,JC271118,,False,False,,True,False,40.4297747,-3.7960029,Pozuelo de Alarcón,Somosaguas,False,,40,rent,,8500.0,11.0,83315293,chalet,Madrid,8,False,800.0,,"{'subtitle': 'Somosaguas, Pozuelo de Alarcón', 'title': 'Casa independiente en camino Viejo de Húmera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/1f/bc/615615163.jpg,https://www.idealista.com/inmueble/83315293/
alcala,2,es,{'typology': 'flat'},2063,Salamanca,True,02991,2,False,False,True,True,True,40.4216809,-3.6806986,Madrid,Goya,False,,24,rent,,1850.0,18.0,83035697,flat,Madrid,2,False,105.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en alcala'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/e3/de/612709044.jpg,https://www.idealista.com/inmueble/83035697/
pelayo,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",907,Centro,True,03940,2,False,False,True,True,True,40.4227232,-3.6969858,Madrid,Chueca-Justicia,False,26,rent,,2000.0,12.0,83230088,penthouse,Madrid,4,False,170.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Ático en pelayo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/8e/ef/613998958.jpg,https://www.idealista.com/inmueble/83230088/
ana de Austria,2,es,{'typology': 'flat'},9590,Hortaleza,True,03685,4,False,False,True,True,True,40.49478,-3.656124,Madrid,Sanchinarro,False,21,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1600.0,13.0,83018596,flat,Madrid,3,False,128.0,good,"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en ana de Austria'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/90/c2/612717888.jpg,https://www.idealista.com/inmueble/83018596/
JULIO PALACIOS,4,es,{'typology': 'flat'},7287,Fuencarral,True,03672,2,False,False,True,True,True,40.4816033,-3.6925765,Madrid,La Paz,False,21,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3300.0,13.0,83017704,flat,Madrid,5,False,260.0,good,"{'subtitle': 'La Paz, Madrid', 'title': 'Piso en JULIO PALACIOS'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/7e/cc/612719033.jpg,https://www.idealista.com/inmueble/83017704/
avenida de Burgos,5,es,{'typology': 'flat'},6234,Chamartín,True,03390,4,False,False,True,True,True,40.4691023,-3.6781186,Madrid,Castilla,False,25,rent,,4900.0,13.0,82988419,flat,Madrid,5,False,390.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en avenida de Burgos'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/a5/8f/615059229.jpg,https://www.idealista.com/inmueble/82988419/
embajadores,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",2260,Arganzuela,True,03732,2,False,False,True,True,True,40.3974936,-3.6952345,Madrid,Chopera,False,25,rent,,980.0,23.0,83090649,studio,Madrid,0,False,42.0,good,"{'subtitle': 'Chopera, Madrid', 'title': 'Estudio en embajadores'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/7d/bc/611386619.jpg,https://www.idealista.com/inmueble/83090649/
jesús del Valle,2,es,{'typology': 'flat'},724,Centro,True,03969,2,False,False,True,True,True,40.4229785,-3.7062256,Madrid,Malasaña-Universidad,False,25,rent,,1450.0,15.0,83229901,flat,Madrid,2,False,96.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en jesús del Valle'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/b6/ae/613994396.jpg,https://www.idealista.com/inmueble/83229901/
sanchez pacheco,1,es,{'typology': 'flat'},4467,Chamartín,True,03745,3,False,False,True,True,True,40.4475517,-3.670416,Madrid,Ciudad Jardín,False,23,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 50.0}",900.0,18.0,83070744,flat,Madrid,1,False,50.0,good,"{'subtitle': 'Ciudad Jardín, Madrid', 'title': 'Piso en sanchez pacheco'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/53/c4/611001818.jpg,https://www.idealista.com/inmueble/83070744/
del Príncipe de Vergara,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",5194,Chamartín,True,03951,4,False,False,True,True,True,40.458941,-3.6780557,Madrid,Bernabéu-Hispanoamérica,False,24,rent,,1350.0,15.0,83225132,penthouse,Madrid,2,False,90.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Ático en del Príncipe de Vergara'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/49/d0/613895225.jpg,https://www.idealista.com/inmueble/83225132/
de Burgos,2,es,{'typology': 'flat'},7576,Chamartín,True,04018,5,False,False,True,True,True,40.4812783,-3.675764,Madrid,Castilla,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1400.0,16.0,83254053,flat,Madrid,2,False,85.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en de Burgos'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/c9/3d/614486437.jpg,https://www.idealista.com/inmueble/83254053/
"calle del Conde de la Cimera, Madrid",2,es,{'typology': 'flat'},3516,Moncloa,True,CCC48,8,False,False,True,True,False,40.4475155,-3.7132492,Madrid,Ciudad Universitaria,False,23,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2000.0,13.0,83407113,flat,Madrid,2,False,150.0,good,"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en calle del Conde de la Cimera, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/fa/9f/617400163.jpg,https://www.idealista.com/inmueble/83407113/
"calle de Padilla, Madrid",3,es,{'typology': 'flat'},2486,Salamanca,True,MS-00022bis,5,False,False,True,True,True,40.432955,-3.6840419,Madrid,Castellana,False,35,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4500.0,24.0,83351729,flat,Madrid,3,False,187.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Padilla, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/ef/ce/616336966.jpg,https://www.idealista.com/inmueble/83351729/
calle de Antonio Acuña,3,es,{'typology': 'flat'},2252,Retiro,True,11.8,1,False,False,True,True,False,40.4196363,-3.6778476,Madrid,Ibiza,False,27,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",2800.0,14.0,38468678,flat,Madrid,3,False,200.0,good,"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en calle de Antonio Acuña'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/ab/10/237050015.jpg,https://www.idealista.com/inmueble/38468678/
"junta de Castilla y Leon, 3",2,es,{'typology': 'flat'},14661,Valdepastores - Las Encinas,True,junta de Castilla,1,False,False,True,True,False,40.44186,-3.87419,Boadilla del Monte,,False,28,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1675.0,12.0,83346226,flat,Madrid,3,True,136.0,good,"{'subtitle': 'Valdepastores - Las Encinas, Boadilla del Monte', 'title': 'Piso en junta de Castilla y Leon, 3'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/9b/18/616233720.jpg,https://www.idealista.com/inmueble/83346226/
"calle de Velázquez, Madrid",2,es,{'typology': 'flat'},2078,Salamanca,True,,3,False,False,True,True,False,40.4263002,-3.6831326,Madrid,Recoletos,False,25,rent,,3023.0,20.0,83307597,flat,Madrid,3,False,148.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle de Velázquez, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/a9/f7/615475176.jpg,https://www.idealista.com/inmueble/83307597/
JULIA BALENCHANA,1,es,{'typology': 'flat'},6191,Ciudad Lineal,True,03772,1,False,False,True,True,True,40.4621479,-3.6619687,Madrid,Atalaya,False,24,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1750.0,17.0,83098775,flat,Madrid,1,False,105.0,good,"{'subtitle': 'Atalaya, Madrid', 'title': 'Piso en JULIA BALENCHANA'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/73/97/611536134.jpg,https://www.idealista.com/inmueble/83098775/
JUAN BAUTISTA SACCHETTI,2,es,{'typology': 'flat'},1569,Retiro,True,03748,1,False,False,False,True,True,40.4090584,-3.6885413,Madrid,Jerónimos,False,25,rent,,1300.0,16.0,83075202,flat,Madrid,1,False,80.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en JUAN BAUTISTA SACCHETTI'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/7d/37/611081163.jpg,https://www.idealista.com/inmueble/83075202/
calle Virgen María,3,es,{'typology': 'flat'},2935,Retiro,True,100281,2,False,False,True,True,True,40.412972,-3.6698217,Madrid,Niño Jesús,False,25,rent,,4000.0,13.0,82972282,flat,Madrid,4,False,300.0,good,"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en calle Virgen María'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/34/2b/608943856.jpg,https://www.idealista.com/inmueble/82972282/
"calle de La Bañeza, Madrid",1,es,{'typology': 'flat'},6815,Fuencarral,True,03594,2,False,False,True,True,True,40.4772204,-3.7165555,Madrid,Pilar,False,19,rent,,825.0,15.0,82980888,flat,Madrid,2,False,55.0,good,"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en calle de La Bañeza, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/7d/ed/609135376.jpg,https://www.idealista.com/inmueble/82980888/
manuel Aleixandre,1,es,{'typology': 'flat'},2848,Arganzuela,False,04034,3,False,False,False,True,True,40.3919404,-3.6953015,Madrid,Legazpi,False,24,rent,,900.0,22.0,83292616,flat,Madrid,2,False,41.0,good,"{'subtitle': 'Legazpi, Madrid', 'title': 'Piso en manuel Aleixandre'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/3c/b3/615129310.jpg,https://www.idealista.com/inmueble/83292616/
calle de Arganzuela,1,es,{'typology': 'flat'},1195,Centro,True,03977,1,False,False,True,True,True,40.40682,-3.70986,Madrid,Lavapiés-Embajadores,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 110.0}",1300.0,18.0,83234100,flat,Madrid,1,False,74.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle de Arganzuela'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/d9/a8/614065379.jpg,https://www.idealista.com/inmueble/83234100/
"calle de César Cort Botí, Madrid",3,es,{'typology': 'flat'},11942,Hortaleza,True,03591,5,False,False,True,True,True,40.4970974,-3.6106264,Madrid,Valdebebas - Valdefuentes,False,25,rent,,1650.0,13.0,82980392,flat,Madrid,4,False,123.0,good,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Piso en calle de César Cort Botí, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/59/0a/615470886.jpg,https://www.idealista.com/inmueble/82980392/
"calle de Fermín Caballero, Madrid",3,es,{'typology': 'flat'},7362,Fuencarral,True,03641,9,False,False,True,True,True,40.482625,-3.7116123,Madrid,Pilar,False,21,rent,,2350.0,11.0,82996921,flat,Madrid,5,False,220.0,good,"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en calle de Fermín Caballero, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/5f/64/609487618.jpg,https://www.idealista.com/inmueble/82996921/
"calle de Santa Cruz de Marcenado, Madrid",1,es,{'typology': 'flat'},1453,Centro,True,03976,2,False,False,True,True,True,40.4279521,-3.712796,Madrid,Malasaña-Universidad,False,25,rent,,1250.0,17.0,83233410,flat,Madrid,2,False,75.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en calle de Santa Cruz de Marcenado, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/7e/ce/614053731.jpg,https://www.idealista.com/inmueble/83233410/
"paseo de la Castellana, Madrid",1,es,{'typology': 'flat'},5040,Chamartín,True,03970,11,False,False,True,True,True,40.4607706,-3.6904408,Madrid,Nueva España,False,24,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3300.0,13.0,83230178,flat,Madrid,4,False,250.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en paseo de la Castellana, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/78/98/614001516.jpg,https://www.idealista.com/inmueble/83230178/
